   Time             I(L0)             VC                V0                d               
 5.074800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.074900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.075000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.075100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.075200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.075300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.075400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.075500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.075600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.075700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.075800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.075900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.076000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.076100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.076200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.076300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.076400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.076500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.076600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.076700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.076800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.076900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.077000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.077100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.077200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.077300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.077400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.077500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.077600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.077700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.077800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.077900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.078000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.078100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.078200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.078300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.078400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.078500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.078600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.078700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.078800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.078900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.079000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.079100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.079200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.079300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.079400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.079500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.079600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.079700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.079800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.079900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.080000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.080100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.080200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.080300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.080400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.080500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.080600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.080700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.080800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.080900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.081000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.081100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.081200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.081300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.081400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.081500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.081600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.081700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.081800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.081900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.082000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.082100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.082200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.082300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.082400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.082500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.082600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.082700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.082800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.082900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.083000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.083100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.083200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.083300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.083400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.083500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.083600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.083700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.083800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.083900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.084000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.084100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.084200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.084300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.084400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.084500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.084600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.084700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.084800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.084900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.085000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.085100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.085200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.085300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.085400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.085500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.085600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.085700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.085800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.085900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.086000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.086100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.086200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.086300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.086400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.086500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.086600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.086700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.086800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.086900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.087000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.087100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.087200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.087300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.087400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.087500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.087600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.087700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.087800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.087900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.088000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.088100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.088200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.088300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.088400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.088500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.088600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.088700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.088800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.088900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.089000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.089100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.089200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.089300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.089400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.089500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.089600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.089700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.089800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.089900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.090000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.090100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.090200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.090300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.090400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.090500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.090600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.090700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.090800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.090900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.091000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.091100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.091200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.091300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.091400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.091500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.091600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.091700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.091800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.091900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.092000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.092100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.092200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.092300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.092400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.092500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.092600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.092700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.092800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.092900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.093000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.093100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.093200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.093300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.093400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.093500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.093600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.093700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.093800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.093900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.094000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.094100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.094200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.094300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.094400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.094500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
